np_tag_id,record_id,table_id,title,description
30974,33888,1,"Japan to United Kingdom: SDG_8_SUM 206038888.5",""
30975,33968,1,"Japan to Vanuatu: SDG_8_SUM 424984.0",""
30976,34022,1,"Japan to Viet Nam: SDG_8_SUM 313683595.0",""
30977,6023,1,"SDG_9_SUM",""
30978,30376,1,"Japan to Afghanistan: SDG_9_SUM 41546780.0",""
30979,30437,1,"Japan to Angola: SDG_9_SUM 249595.0",""
30980,30490,1,"Japan to Armenia: SDG_9_SUM 2028039.5",""
30981,30686,1,"Japan to Botswana: SDG_9_SUM 2666687.0",""
30982,30711,1,"Japan to Brazil: SDG_9_SUM 2044803.0",""
30983,30737,1,"Japan to Burkina Faso: SDG_9_SUM 118097.5",""
30984,30763,1,"Japan to Burundi: SDG_9_SUM 1820943.0",""
30985,30800,1,"Japan to Cambodia: SDG_9_SUM 65640409.5",""
30986,30840,1,"Japan to Cameroon: SDG_9_SUM 13285880.0",""
30987,30866,1,"Japan to Cape Verde: SDG_9_SUM 30537.0",""
30988,30909,1,"Japan to Chile: SDG_9_SUM 154266.0",""
30989,30941,1,"Japan to China: SDG_9_SUM 1203518.5",""
30990,30998,1,"Japan to Comoros: SDG_9_SUM 127600.0",""
30991,31055,1,"Japan to DR Congo: SDG_9_SUM 10667077.5",""
30992,31125,1,"Japan to Ecuador: SDG_9_SUM 1267994.5",""
30993,31218,1,"Japan to Eswatini: SDG_9_SUM 18804.0",""
30994,31249,1,"Japan to Ethiopia: SDG_9_SUM 60540209.0",""
30995,31295,1,"Japan to Fiji: SDG_9_SUM 610329.5",""
30996,31331,1,"Japan to Gabon: SDG_9_SUM 16428.0",""
30997,31341,1,"Japan to Gambia: SDG_9_SUM 45249.0",""
30998,31383,1,"Japan to Ghana: SDG_9_SUM 20853458.0",""
30999,31439,1,"Japan to Guinea: SDG_9_SUM 3024375.5",""
31000,31516,1,"Japan to Honduras: SDG_9_SUM 3205175.5",""
31001,31549,1,"Japan to India: SDG_9_SUM 994254349.5",""
31002,31605,1,"Japan to Indonesia: SDG_9_SUM 266821386.0",""
31003,31691,1,"Japan to Ivory Coast: SDG_9_SUM 97317.0",""
31004,31798,1,"Japan to Kenya: SDG_9_SUM 131649158.5",""
31005,31846,1,"Japan to Kiribati: SDG_9_SUM 18489804.5",""
31006,31925,1,"Japan to Laos: SDG_9_SUM 28488406.5",""
31007,32007,1,"Japan to Lesotho: SDG_9_SUM 91518.0",""
31008,32030,1,"Japan to Liberia: SDG_9_SUM 3118811.0",""
31009,32057,1,"Japan to Madagascar: SDG_9_SUM 40279.0",""
31010,32091,1,"Japan to Malawi: SDG_9_SUM 7038021.0",""
31011,32130,1,"Japan to Malaysia: SDG_9_SUM 744812.5",""
31012,32246,1,"Japan to Mauritania: SDG_9_SUM 7751767.0",""
31013,32261,1,"Japan to Mauritius: SDG_9_SUM 12135.0",""
31014,32282,1,"Japan to Mexico: SDG_9_SUM 9960030.5",""
31015,32349,1,"Japan to Moldova: SDG_9_SUM 77244.5",""
31016,32371,1,"Japan to Mongolia: SDG_9_SUM 151733301.5",""
31017,32410,1,"Japan to Morocco: SDG_9_SUM 35178460.5",""
31018,32436,1,"Japan to Mozambique: SDG_9_SUM 68379247.5",""
31019,32478,1,"Japan to Myanmar: SDG_9_SUM 128982478.5",""
31020,32517,1,"Japan to Namibia: SDG_9_SUM 765058.0",""
31021,32692,1,"Japan to Nigeria: SDG_9_SUM 1352191.0",""
31022,32883,1,"Japan to Papua New Guinea: SDG_9_SUM 13237778.5",""
31023,32951,1,"Japan to Peru: SDG_9_SUM 62204863.0",""
31024,32997,1,"Japan to Philippines: SDG_9_SUM 191525130.5",""
31025,33045,1,"Japan to Rwanda: SDG_9_SUM 6824319.5",""
31026,33122,1,"Japan to Samoa: SDG_9_SUM 6992270.5",""
31027,33153,1,"Japan to Sao Tome and Principe: SDG_9_SUM 12211.0",""
31028,33175,1,"Japan to Senegal: SDG_9_SUM 1192032.5",""
31029,33211,1,"Japan to Seychelles: SDG_9_SUM 7628.0",""
31030,33227,1,"Japan to Sierra Leone: SDG_9_SUM 23721.0",""
31031,33260,1,"Japan to Solomon Islands: SDG_9_SUM 21379362.5",""
31032,33338,1,"Japan to South Africa: SDG_9_SUM 3925480.0",""
31033,33375,1,"Japan to South Sudan: SDG_9_SUM 22694101.0",""
31034,33412,1,"Japan to Sri Lanka: SDG_9_SUM 83292914.0",""
31035,33455,1,"Japan to Sudan: SDG_9_SUM 429379.5",""
31036,33525,1,"Japan to Tanzania: SDG_9_SUM 73180217.5",""
31037,33568,1,"Japan to Thailand: SDG_9_SUM 378496559.5",""
31038,33621,1,"Japan to Timor-Leste: SDG_9_SUM 9194091.0",""
31039,33657,1,"Japan to Togo: SDG_9_SUM 694912.5",""
31040,33685,1,"Japan to Tonga: SDG_9_SUM 454239.5",""
31041,33824,1,"Japan to Uganda: SDG_9_SUM 29150906.0",""
31042,33889,1,"Japan to United Kingdom: SDG_9_SUM 31861851.0",""
31043,33931,1,"Japan to Uruguay: SDG_9_SUM 155337.5",""
31044,33969,1,"Japan to Vanuatu: SDG_9_SUM 130255.0",""
31045,34023,1,"Japan to Viet Nam: SDG_9_SUM 1629009386.0",""
31046,34084,1,"Japan to Zambia: SDG_9_SUM 4208788.5",""
31047,34124,1,"Japan to Zimbabwe: SDG_9_SUM 247567.0",""
31048,6024,1,"SDG_11_SUM",""
31049,30377,1,"Japan to Afghanistan: SDG_11_SUM 91081103.5",""
31050,30491,1,"Japan to Armenia: SDG_11_SUM 107351.5",""
31051,30530,1,"Japan to Bangladesh: SDG_11_SUM 249438276.0",""
31052,30566,1,"Japan to Belarus: SDG_11_SUM 64271.0",""
31053,30801,1,"Japan to Cambodia: SDG_11_SUM 70931702.0",""
31054,30841,1,"Japan to Cameroon: SDG_11_SUM 13670701.5",""
31055,30942,1,"Japan to China: SDG_11_SUM 78303339.5",""
31056,31296,1,"Japan to Fiji: SDG_11_SUM 1198303.5",""
31057,31550,1,"Japan to India: SDG_11_SUM 1856324689.0",""
31058,31606,1,"Japan to Indonesia: SDG_11_SUM 575865980.0",""
31059,31847,1,"Japan to Kiribati: SDG_11_SUM 533895.5",""
31060,31926,1,"Japan to Laos: SDG_11_SUM 43046037.0",""
31061,32092,1,"Japan to Malawi: SDG_11_SUM 7560044.0",""
31062,32131,1,"Japan to Malaysia: SDG_11_SUM 3733743.0",""
31063,32218,1,"Japan to Marshall Islands: SDG_11_SUM 4962413.5",""
31064,32320,1,"Japan to Micronesia: SDG_11_SUM 9875898.5",""
31065,32350,1,"Japan to Moldova: SDG_11_SUM 6239.5",""
31066,32479,1,"Japan to Myanmar: SDG_11_SUM 76526297.5",""
31067,32579,1,"Japan to Nepal: SDG_11_SUM 43060606.0",""
31068,32693,1,"Japan to Nigeria: SDG_11_SUM 2095423.0",""
31069,32746,1,"Japan to Pakistan: SDG_11_SUM 156404114.0",""
31070,32884,1,"Japan to Papua New Guinea: SDG_11_SUM 15613699.5",""
31071,32998,1,"Japan to Philippines: SDG_11_SUM 196003370.0",""
31072,33261,1,"Japan to Solomon Islands: SDG_11_SUM 3078028.5",""
31073,33298,1,"Japan to Somalia: SDG_11_SUM 41480.0",""
31074,33413,1,"Japan to Sri Lanka: SDG_11_SUM 454774561.0",""
31075,33569,1,"Japan to Thailand: SDG_11_SUM 686327225.0",""
31076,33622,1,"Japan to Timor-Leste: SDG_11_SUM 13295593.5",""
31077,33686,1,"Japan to Tonga: SDG_11_SUM 1968944.0",""
31078,33785,1,"Japan to Tuvalu: SDG_11_SUM 359379.0",""
31079,33890,1,"Japan to United Kingdom: SDG_11_SUM 104974780.5",""
31080,33970,1,"Japan to Vanuatu: SDG_11_SUM 18441723.0",""
31081,34024,1,"Japan to Viet Nam: SDG_11_SUM 1438667770.0",""
31082,34085,1,"Japan to Zambia: SDG_11_SUM 30233570.0",""
31083,6025,1,"SDG_15_SUM",""
31084,30764,1,"Japan to Burundi: SDG_15_SUM 11154.0",""
31085,30802,1,"Japan to Cambodia: SDG_15_SUM 3629115.5",""
31086,30943,1,"Japan to China: SDG_15_SUM 51349751.5",""
31087,31250,1,"Japan to Ethiopia: SDG_15_SUM 4446219.5",""
31088,31297,1,"Japan to Fiji: SDG_15_SUM 181251.5",""
31089,31551,1,"Japan to India: SDG_15_SUM 293504570.5",""
31090,31607,1,"Japan to Indonesia: SDG_15_SUM 26891570.5",""
31091,31799,1,"Japan to Kenya: SDG_15_SUM 3792692.5",""
31092,31927,1,"Japan to Laos: SDG_15_SUM 7417156.0",""
31093,32093,1,"Japan to Malawi: SDG_15_SUM 4773586.0",""
31094,32132,1,"Japan to Malaysia: SDG_15_SUM 4271940.5",""
31095,32437,1,"Japan to Mozambique: SDG_15_SUM 5140421.0",""
31096,32480,1,"Japan to Myanmar: SDG_15_SUM 3653991.5",""
31097,32580,1,"Japan to Nepal: SDG_15_SUM 375043.5",""
31098,32747,1,"Japan to Pakistan: SDG_15_SUM 35688.5",""
31099,32789,1,"Japan to Palau: SDG_15_SUM 2266401.0",""
31100,32885,1,"Japan to Papua New Guinea: SDG_15_SUM 5143059.5",""
31101,32999,1,"Japan to Philippines: SDG_15_SUM 5696142.5",""
31102,33046,1,"Japan to Rwanda: SDG_15_SUM 22338.5",""
31103,33123,1,"Japan to Samoa: SDG_15_SUM 48328.0",""
31104,33262,1,"Japan to Solomon Islands: SDG_15_SUM 149081.0",""
31105,33414,1,"Japan to Sri Lanka: SDG_15_SUM 194799.5",""
31106,33526,1,"Japan to Tanzania: SDG_15_SUM 43214.0",""
31107,33570,1,"Japan to Thailand: SDG_15_SUM 2401076.5",""
31108,33687,1,"Japan to Tonga: SDG_15_SUM 121394.5",""
31109,33825,1,"Japan to Uganda: SDG_15_SUM 1623358.0",""
31110,33891,1,"Japan to United Kingdom: SDG_15_SUM 18585140.0",""
31111,34086,1,"Japan to Zambia: SDG_15_SUM 33628.0",""
31112,34125,1,"Japan to Zimbabwe: SDG_15_SUM 183951.5",""
31113,6026,1,"SDG_16_SUM",""
31114,30378,1,"Japan to Afghanistan: SDG_16_SUM 762341125.0",""
31115,30492,1,"Japan to Armenia: SDG_16_SUM 34954.0",""
31116,30531,1,"Japan to Bangladesh: SDG_16_SUM 10797192.0",""
31117,30622,1,"Japan to Bhutan: SDG_16_SUM 2074480.0",""
31118,30655,1,"Japan to Bolivia: SDG_16_SUM 1562763.0",""
31119,30712,1,"Japan to Brazil: SDG_16_SUM 429377.0",""
31120,30738,1,"Japan to Burkina Faso: SDG_16_SUM 4707565.0",""
31121,30765,1,"Japan to Burundi: SDG_16_SUM 6344472.0",""
31122,30803,1,"Japan to Cambodia: SDG_16_SUM 27487574.5",""
31123,30867,1,"Japan to Cape Verde: SDG_16_SUM 19409.0",""
31124,30882,1,"Japan to Central African Republic: SDG_16_SUM 1731548.0",""
31125,30910,1,"Japan to Chile: SDG_16_SUM 68432.0",""
31126,30944,1,"Japan to China: SDG_16_SUM 2958796.0",""
31127,30977,1,"Japan to Colombia: SDG_16_SUM 1296889.0",""
31128,31056,1,"Japan to DR Congo: SDG_16_SUM 15106512.0",""
31129,31153,1,"Japan to Egypt: SDG_16_SUM 3472034.0",""
31130,31251,1,"Japan to Ethiopia: SDG_16_SUM 3295948.0",""
31131,31298,1,"Japan to Fiji: SDG_16_SUM 1375560.0",""
31132,31409,1,"Japan to Grenada: SDG_16_SUM 56899.0",""
31133,31422,1,"Japan to Guatemala: SDG_16_SUM 2134992.0",""
31134,31492,1,"Japan to Haiti: SDG_16_SUM 7061547.0",""
31135,31552,1,"Japan to India: SDG_16_SUM 6131297.0",""
31136,31608,1,"Japan to Indonesia: SDG_16_SUM 37699453.5",""
31137,31640,1,"Japan to Iran: SDG_16_SUM 1953876.0",""
31138,31669,1,"Japan to Iraq: SDG_16_SUM 24776024.0",""
31139,31692,1,"Japan to Ivory Coast: SDG_16_SUM 16599096.0",""
31140,31713,1,"Japan to Jamaica: SDG_16_SUM 326223.0",""
31141,31736,1,"Japan to Jordan: SDG_16_SUM 258376814.0",""
31142,31800,1,"Japan to Kenya: SDG_16_SUM 830275.0",""
31143,31848,1,"Japan to Kiribati: SDG_16_SUM 112176.0",""
31144,31928,1,"Japan to Laos: SDG_16_SUM 32080039.5",""
31145,31971,1,"Japan to Lebanon: SDG_16_SUM 3383426.0",""
31146,32031,1,"Japan to Liberia: SDG_16_SUM 384909.0",""
31147,32094,1,"Japan to Malawi: SDG_16_SUM 98326.0",""
31148,32133,1,"Japan to Malaysia: SDG_16_SUM 549527.0",""
31149,32167,1,"Japan to Maldives: SDG_16_SUM 862963.0",""
31150,32219,1,"Japan to Marshall Islands: SDG_16_SUM 22132.0",""
31151,32262,1,"Japan to Mauritius: SDG_16_SUM 58315.0",""
31152,32283,1,"Japan to Mexico: SDG_16_SUM 528583.0",""
31153,32321,1,"Japan to Micronesia: SDG_16_SUM 192555.0",""
31154,32351,1,"Japan to Moldova: SDG_16_SUM 26795.0",""
31155,32372,1,"Japan to Mongolia: SDG_16_SUM 4975257.0",""
31156,32438,1,"Japan to Mozambique: SDG_16_SUM 976336.0",""
31157,32481,1,"Japan to Myanmar: SDG_16_SUM 38221159.0",""
31158,32539,1,"Japan to Nauru: SDG_16_SUM 40153.0",""
31159,32581,1,"Japan to Nepal: SDG_16_SUM 12838802.0",""
31160,32622,1,"Japan to New Zealand: SDG_16_SUM 76743.0",""
31161,32650,1,"Japan to Nicaragua: SDG_16_SUM 1371936.0",""
31162,32694,1,"Japan to Nigeria: SDG_16_SUM 8849706.0",""
31163,32748,1,"Japan to Pakistan: SDG_16_SUM 2341459.5",""
31164,32790,1,"Japan to Palau: SDG_16_SUM 1208508.0",""
31165,32827,1,"Japan to Palestine: SDG_16_SUM 5912975.0",""
31166,32886,1,"Japan to Papua New Guinea: SDG_16_SUM 867080.0",""
31167,32924,1,"Japan to Paraguay: SDG_16_SUM 189376.0",""
31168,32952,1,"Japan to Peru: SDG_16_SUM 2061916.0",""
31169,33000,1,"Japan to Philippines: SDG_16_SUM 20216754.0",""
31170,33124,1,"Japan to Samoa: SDG_16_SUM 465471.0",""
31171,33212,1,"Japan to Seychelles: SDG_16_SUM 9645.0",""
31172,33228,1,"Japan to Sierra Leone: SDG_16_SUM 3593617.0",""
31173,33263,1,"Japan to Solomon Islands: SDG_16_SUM 645651.0",""
31174,33299,1,"Japan to Somalia: SDG_16_SUM 37002081.0",""
31175,33339,1,"Japan to South Africa: SDG_16_SUM 38476605.0",""
31176,33376,1,"Japan to South Sudan: SDG_16_SUM 18225148.0",""
31177,33415,1,"Japan to Sri Lanka: SDG_16_SUM 10299814.0",""
31178,33456,1,"Japan to Sudan: SDG_16_SUM 13028212.0",""
31179,33485,1,"Japan to Syria: SDG_16_SUM 10707.0",""
31180,33527,1,"Japan to Tanzania: SDG_16_SUM 6824815.0",""
31181,33571,1,"Japan to Thailand: SDG_16_SUM 4095020.0",""
31182,33623,1,"Japan to Timor-Leste: SDG_16_SUM 6971695.0",""
31183,33688,1,"Japan to Tonga: SDG_16_SUM 442117.0",""
31184,33758,1,"Japan to Turkmenistan: SDG_16_SUM 73741.0",""
31185,33786,1,"Japan to Tuvalu: SDG_16_SUM 357389.0",""
31186,33826,1,"Japan to Uganda: SDG_16_SUM 8667136.0",""
31187,33892,1,"Japan to United Kingdom: SDG_16_SUM 48339725.0",""
31188,33971,1,"Japan to Vanuatu: SDG_16_SUM 505397.0",""
31189,34025,1,"Japan to Viet Nam: SDG_16_SUM 36645082.0",""
31190,34126,1,"Japan to Zimbabwe: SDG_16_SUM 2331917.0",""
31191,6027,1,"SDG_17_SUM",""
31192,30379,1,"Japan to Afghanistan: SDG_17_SUM 65380.0",""
31193,31154,1,"Japan to Egypt: SDG_17_SUM 210738.0",""
31194,31299,1,"Japan to Fiji: SDG_17_SUM 9079.0",""
31195,31553,1,"Japan to India: SDG_17_SUM 5456808.0",""
31196,32134,1,"Japan to Malaysia: SDG_17_SUM 15708108.0",""
31197,32220,1,"Japan to Marshall Islands: SDG_17_SUM 16671.0",""
31198,32482,1,"Japan to Myanmar: SDG_17_SUM 3023033730.0",""
31199,32623,1,"Japan to New Zealand: SDG_17_SUM 16171.0",""
31200,32791,1,"Japan to Palau: SDG_17_SUM 102342.0",""
31201,32887,1,"Japan to Papua New Guinea: SDG_17_SUM 16171.0",""
31202,33001,1,"Japan to Philippines: SDG_17_SUM 7291108.0",""
31203,33125,1,"Japan to Samoa: SDG_17_SUM 113033.0",""
31204,33264,1,"Japan to Solomon Islands: SDG_17_SUM 94378.0",""
31205,33624,1,"Japan to Timor-Leste: SDG_17_SUM 80209.0",""
31206,33689,1,"Japan to Tonga: SDG_17_SUM 59134.0",""
31207,33787,1,"Japan to Tuvalu: SDG_17_SUM 10122.0",""
31208,33893,1,"Japan to United Kingdom: SDG_17_SUM 7063334.0",""
31209,33972,1,"Japan to Vanuatu: SDG_17_SUM 24871.0",""
31210,34026,1,"Japan to Viet Nam: SDG_17_SUM 31557744.0",""
31211,6028,1,"ENV_SUM",""
31212,30945,1,"Japan to China: ENV_SUM 160609941.0",""
31213,31554,1,"Japan to India: ENV_SUM 3782318.0",""
31214,31929,1,"Japan to Laos: ENV_SUM 186873.0",""
31215,32792,1,"Japan to Palau: ENV_SUM 110207.0",""
31216,32888,1,"Japan to Papua New Guinea: ENV_SUM 123067.0",""
31217,33850,1,"Japan to Ukraine: ENV_SUM 48542.0",""
31218,33894,1,"Japan to United Kingdom: ENV_SUM 16818494.0",""
31219,34027,1,"Japan to Viet Nam: ENV_SUM 56767062.0",""
31220,6029,1,"NON_SDG_SUM",""
31221,30380,1,"Japan to Afghanistan: NON_SDG_SUM 261299180",""
31222,30408,1,"Japan to Albania: NON_SDG_SUM 4957620",""
31223,30447,1,"Japan to Antigua and Barbuda: NON_SDG_SUM 1081521",""
31224,30458,1,"Japan to Argentina: NON_SDG_SUM 1926156",""
31225,30493,1,"Japan to Armenia: NON_SDG_SUM 4716334",""
31226,30507,1,"Japan to Azerbaijan: NON_SDG_SUM 1360284",""
31227,30532,1,"Japan to Bangladesh: NON_SDG_SUM 37701463",""
31228,30581,1,"Japan to Belize: NON_SDG_SUM 1534310",""
31229,30598,1,"Japan to Benin: NON_SDG_SUM 12983960",""
31230,30623,1,"Japan to Bhutan: NON_SDG_SUM 5918906",""
31231,30656,1,"Japan to Bolivia: NON_SDG_SUM 4997280",""
31232,30665,1,"Japan to Bosnia and Herzegovina: NON_SDG_SUM 12027813",""
31233,30687,1,"Japan to Botswana: NON_SDG_SUM 2046639",""
31234,30713,1,"Japan to Brazil: NON_SDG_SUM 21067216",""
31235,30739,1,"Japan to Burkina Faso: NON_SDG_SUM 12211409",""
31236,30766,1,"Japan to Burundi: NON_SDG_SUM 15194476",""
31237,30804,1,"Japan to Cambodia: NON_SDG_SUM 7934988",""
31238,30842,1,"Japan to Cameroon: NON_SDG_SUM 22428070",""
31239,30868,1,"Japan to Cape Verde: NON_SDG_SUM 68418",""
31240,30883,1,"Japan to Central African Republic: NON_SDG_SUM 14495729",""
31241,30911,1,"Japan to Chile: NON_SDG_SUM 4661978",""
31242,30946,1,"Japan to China: NON_SDG_SUM 19083736",""
31243,30978,1,"Japan to Colombia: NON_SDG_SUM 5167676",""
31244,30999,1,"Japan to Comoros: NON_SDG_SUM 28543",""
31245,31019,1,"Japan to Costa Rica: NON_SDG_SUM 1561897",""
31246,31036,1,"Japan to Cuba: NON_SDG_SUM 972667",""
31247,31057,1,"Japan to DR Congo: NON_SDG_SUM 37902443",""
31248,31088,1,"Japan to Dominica: NON_SDG_SUM 1321960",""
31249,31105,1,"Japan to Dominican Republic: NON_SDG_SUM 17774893",""
31250,31126,1,"Japan to Ecuador: NON_SDG_SUM 14882194",""
31251,31155,1,"Japan to Egypt: NON_SDG_SUM 6345452",""
31252,31180,1,"Japan to El Salvador: NON_SDG_SUM 19318492",""
31253,31219,1,"Japan to Eswatini: NON_SDG_SUM 649187",""
31254,31252,1,"Japan to Ethiopia: NON_SDG_SUM 20770214",""
31255,31300,1,"Japan to Fiji: NON_SDG_SUM 3883009",""
31256,31342,1,"Japan to Gambia: NON_SDG_SUM 2669",""
31257,31347,1,"Japan to Georgia: NON_SDG_SUM 12768978",""
31258,31362,1,"Japan to Germany: NON_SDG_SUM 3579801",""
31259,31384,1,"Japan to Ghana: NON_SDG_SUM 10221563",""
31260,31410,1,"Japan to Grenada: NON_SDG_SUM 2930167",""
31261,31423,1,"Japan to Guatemala: NON_SDG_SUM 6818890",""
31262,31449,1,"Japan to Guinea-Bissau: NON_SDG_SUM 1913612",""
31263,31466,1,"Japan to Guyana: NON_SDG_SUM 3688787",""
31264,31493,1,"Japan to Haiti: NON_SDG_SUM 1186223",""
31265,31517,1,"Japan to Honduras: NON_SDG_SUM 4850220",""
31266,31555,1,"Japan to India: NON_SDG_SUM 28046684",""
31267,31609,1,"Japan to Indonesia: NON_SDG_SUM 436148663",""
31268,31641,1,"Japan to Iran: NON_SDG_SUM 22787692",""
31269,31670,1,"Japan to Iraq: NON_SDG_SUM 77112755",""
31270,31693,1,"Japan to Ivory Coast: NON_SDG_SUM 9366367",""
31271,31714,1,"Japan to Jamaica: NON_SDG_SUM 2133728",""
31272,31737,1,"Japan to Jordan: NON_SDG_SUM 235664768",""
31273,31801,1,"Japan to Kenya: NON_SDG_SUM 45962778",""
31274,31849,1,"Japan to Kiribati: NON_SDG_SUM 665082",""
31275,31883,1,"Japan to Kosovo: NON_SDG_SUM 517953",""
31276,31896,1,"Japan to Kyrgyzstan: NON_SDG_SUM 4350192",""
31277,31930,1,"Japan to Laos: NON_SDG_SUM 24773276",""
31278,31972,1,"Japan to Lebanon: NON_SDG_SUM 40033792",""
31279,32008,1,"Japan to Lesotho: NON_SDG_SUM 175098",""
31280,32032,1,"Japan to Liberia: NON_SDG_SUM 12208613",""
31281,32058,1,"Japan to Madagascar: NON_SDG_SUM 6880967",""
31282,32095,1,"Japan to Malawi: NON_SDG_SUM 6319467",""
31283,32135,1,"Japan to Malaysia: NON_SDG_SUM 9933091",""
31284,32168,1,"Japan to Maldives: NON_SDG_SUM 8227885",""
31285,32188,1,"Japan to Mali: NON_SDG_SUM 34933100",""
31286,32221,1,"Japan to Marshall Islands: NON_SDG_SUM 8347470",""
31287,32263,1,"Japan to Mauritius: NON_SDG_SUM 2303754",""
31288,32284,1,"Japan to Mexico: NON_SDG_SUM 4019107",""
31289,32322,1,"Japan to Micronesia: NON_SDG_SUM 7640702",""
31290,32352,1,"Japan to Moldova: NON_SDG_SUM 4020158",""
31291,32373,1,"Japan to Mongolia: NON_SDG_SUM 28954755",""
31292,32398,1,"Japan to Montenegro: NON_SDG_SUM 169387",""
31293,32411,1,"Japan to Morocco: NON_SDG_SUM 11195364",""
31294,32439,1,"Japan to Mozambique: NON_SDG_SUM 12735986",""
31295,32483,1,"Japan to Myanmar: NON_SDG_SUM 2018566888",""
31296,32518,1,"Japan to Namibia: NON_SDG_SUM 940740",""
31297,32540,1,"Japan to Nauru: NON_SDG_SUM 3868903",""
31298,32582,1,"Japan to Nepal: NON_SDG_SUM 23744337",""
31299,32624,1,"Japan to New Zealand: NON_SDG_SUM 1078926",""
31300,32651,1,"Japan to Nicaragua: NON_SDG_SUM 3021028",""
31301,32668,1,"Japan to Niger: NON_SDG_SUM 22261346",""
31302,32695,1,"Japan to Nigeria: NON_SDG_SUM 21380028",""
31303,32717,1,"Japan to North Macedonia: NON_SDG_SUM 1012358",""
31304,32749,1,"Japan to Pakistan: NON_SDG_SUM 44137974",""
31305,32793,1,"Japan to Palau: NON_SDG_SUM 728810",""
31306,32828,1,"Japan to Palestine: NON_SDG_SUM 47189250",""
31307,32854,1,"Japan to Panama: NON_SDG_SUM 1238765",""
31308,32889,1,"Japan to Papua New Guinea: NON_SDG_SUM 12058318",""
31309,32925,1,"Japan to Paraguay: NON_SDG_SUM 6000117",""
31310,32953,1,"Japan to Peru: NON_SDG_SUM 19305830",""
31311,33002,1,"Japan to Philippines: NON_SDG_SUM 565939485",""
31312,33047,1,"Japan to Rwanda: NON_SDG_SUM 11563406",""
31313,33067,1,"Japan to Saint Kitts and Nevis: NON_SDG_SUM 11174",""
31314,33076,1,"Japan to Saint Lucia: NON_SDG_SUM 3941261",""
31315,33094,1,"Japan to Saint Vincent and the Grenadines: NON_SDG_SUM 3558504",""
31316,33126,1,"Japan to Samoa: NON_SDG_SUM 2288783",""
31317,33176,1,"Japan to Senegal: NON_SDG_SUM 14785401",""
31318,33188,1,"Japan to Serbia: NON_SDG_SUM 9267802",""
31319,33213,1,"Japan to Seychelles: NON_SDG_SUM 63504",""
31320,33229,1,"Japan to Sierra Leone: NON_SDG_SUM 5892657",""
31321,33265,1,"Japan to Solomon Islands: NON_SDG_SUM 2025074",""
31322,33300,1,"Japan to Somalia: NON_SDG_SUM 44195252",""
31323,33340,1,"Japan to South Africa: NON_SDG_SUM 85635808",""
31324,33377,1,"Japan to South Sudan: NON_SDG_SUM 71789869",""
31325,33416,1,"Japan to Sri Lanka: NON_SDG_SUM 29627051",""
31326,33457,1,"Japan to Sudan: NON_SDG_SUM 54121198",""
31327,33472,1,"Japan to Suriname: NON_SDG_SUM 23913",""
31328,33486,1,"Japan to Syria: NON_SDG_SUM 67458177",""
31329,33528,1,"Japan to Tanzania: NON_SDG_SUM 44046496",""
31330,33572,1,"Japan to Thailand: NON_SDG_SUM 13650633",""
31331,33625,1,"Japan to Timor-Leste: NON_SDG_SUM 2348928",""
31332,33658,1,"Japan to Togo: NON_SDG_SUM 10958250",""
31333,33690,1,"Japan to Tonga: NON_SDG_SUM 8075515",""
31334,33723,1,"Japan to Tunisia: NON_SDG_SUM 7907935",""
31335,33737,1,"Japan to Turkey: NON_SDG_SUM 30137472",""
31336,33759,1,"Japan to Turkmenistan: NON_SDG_SUM 258346",""
31337,33788,1,"Japan to Tuvalu: NON_SDG_SUM 3108474",""
31338,33827,1,"Japan to Uganda: NON_SDG_SUM 16500800",""
31339,33851,1,"Japan to Ukraine: NON_SDG_SUM 114052821",""
31340,33895,1,"Japan to United Kingdom: NON_SDG_SUM 3764423852",""
31341,33925,1,"Japan to United States: NON_SDG_SUM 11961649",""
31342,33932,1,"Japan to Uruguay: NON_SDG_SUM 700607",""
31343,33945,1,"Japan to Uzbekistan: NON_SDG_SUM 7193094",""
31344,33973,1,"Japan to Vanuatu: NON_SDG_SUM 4139987",""
31345,34028,1,"Japan to Viet Nam: NON_SDG_SUM 49997024",""
31346,34061,1,"Japan to Yemen: NON_SDG_SUM 17258947",""
31347,34087,1,"Japan to Zambia: NON_SDG_SUM 11594781",""
31348,34127,1,"Japan to Zimbabwe: NON_SDG_SUM 1420337",""
31349,6030,1,"2016-2018 (Donor)",""
31350,6031,1,"SDG_1_SUM",""
31351,30381,1,"Japan to Afghanistan: SDG_1_SUM 966723.5",""
31352,30459,1,"Japan to Argentina: SDG_1_SUM 796035.5",""
31353,30533,1,"Japan to Bangladesh: SDG_1_SUM 40748993.5",""
31354,30666,1,"Japan to Bosnia and Herzegovina: SDG_1_SUM 25957.0",""
31355,30688,1,"Japan to Botswana: SDG_1_SUM 1126976.0",""
31356,30714,1,"Japan to Brazil: SDG_1_SUM 4455474.5",""
31357,30805,1,"Japan to Cambodia: SDG_1_SUM 9501495.5",""
31358,30843,1,"Japan to Cameroon: SDG_1_SUM 142025.0",""
31359,30884,1,"Japan to Central African Republic: SDG_1_SUM 2310142.0",""
31360,30947,1,"Japan to China: SDG_1_SUM 8137358.0",""
31361,31156,1,"Japan to Egypt: SDG_1_SUM 469731.0",""
31362,31253,1,"Japan to Ethiopia: SDG_1_SUM 2917065.0",""
31363,31301,1,"Japan to Fiji: SDG_1_SUM 636073.0",""
