name,id,lat,lon,population,number,score,parent_country,success,is_altername
Travis County,0000214865,30.33469,-97.78195,1290188,5.0,1.0,USA,True,False
Oklahoma City,0000211140,35.46756,-97.51643,681054,0.0,1.0,USA,True,False
North Dakota,0000210028,47.5514926,-101.0020119,779094,2.0,1.0,USA,True,False
Virginia,0000215288,37.4315734,-78.6568942,1000000,,,USA,True,False
Missouri,0000206502,37.9642529,-91.8318334,6154913,11.0,1.0,USA,True,False
Pleasant Hill,0000198892,37.94798,-122.0608,34810,1.0,0.18181818181818182,USA,True,False
Grundy,0000215522,37.27789,-82.09902,875,3.0,1.0,USA,True,False
Putnam,0000199667,41.9151,-71.90896,7214,4.0,1.0,USA,True,False
Schuyler,0000207362,41.44723,-97.05948,6547,5.0,1.0,USA,True,False
Atchison,0000203130,39.56305,-95.12164,10885,6.0,1.0,USA,True,False
Gentry,0000197936,36.26758,-94.48466,3397,7.0,1.0,USA,True,False
Mercer,0000212076,41.227,-80.23979,2002,8.0,1.0,USA,True,False
Nodaway County,0000206826,40.36077,-94.88343,21241,9.0,1.0,USA,True,False
Worth,0000202293,41.68975,-87.79728,10784,10.0,1.0,USA,True,False
Clay,0000197205,33.7026,-86.59971,1195,12.0,0.2173913043478261,USA,True,False
Jackson,0000197326,31.50905,-87.89444,10523,13.0,0.0689655172413793,USA,True,False
Lafayette,0000197335,32.89985,-85.40106,3969,14.0,0.15625,USA,True,False
Linn,0000206767,38.48587,-91.85045,1350,15.0,1.0,USA,True,False
Livingston,0000197351,32.5843,-88.18725,7302,16.0,0.15624999999999997,USA,True,False
Macon,0000200949,32.84069,-83.6324,2616,17.0,0.29154518950437314,USA,True,False
Platte,0000213276,43.38694,-98.84453,1266,18.0,1.0,USA,True,False
Randolph,0000204369,44.23035,-69.76671,25734,19.0,0.15625,USA,True,False
Saline,0000205653,42.16671,-83.78161,9100,20.0,1.0,USA,True,False
Estill County,0000203550,37.69248,-83.96433,14163,,,USA,True,False
Irvine,0000198574,33.66946,-117.82311,256927,0.0,0.5524861878453039,USA,True,False
Estill County,0000203550,37.69248,-83.96433,14163,2.0,1.0,USA,True,False
Ravenna,0000205620,43.18947,-85.93699,11619,3.0,0.35714285714285715,USA,True,False
Williston,0000200616,29.38747,-82.44677,26977,4.0,0.2702702702702703,USA,True,False
North Dakota,0000210028,47.5514926,-101.0020119,779094,5.0,1.0,USA,True,False
Oklahoma City,0000211140,35.46756,-97.51643,681054,6.0,1.0,USA,True,False
West Virginia,0000216227,38.5976262,-80.4549026,1793716,,,USA,True,False
South Carolina,0000212864,33.836081,-81.1637245,5118425,0.0,1.0,USA,True,False
Florida,0000199794,27.6648274,-81.5157535,1000000,2.0,0.5628344237673027,USA,True,False
Moscow,0000201390,46.73239,-117.00017,25060,10.0,0.5263157894736842,USA,True,False
Washington,0000215793,47.7510741,-120.7401385,1000000,13.0,0.10478800580364345,USA,True,False
California,0000198127,36.778261,-119.4179324,1000000,14.0,0.3845039012357364,USA,True,False
Michigan,0000205217,44.3148443,-85.6023643,10077331,18.0,1.0,USA,True,False
Longmont,0000199433,40.16721,-105.10193,92088,2.0,1.0,USA,True,False
Westminster,0000199213,33.75918,-118.00673,116317,3.0,0.198019801980198,USA,True,False
Boulder,0000199277,40.01499,-105.27055,1207,7.0,0.5263157894736842,USA,True,False
Denver,0000199328,39.73915,-104.9847,715522,6.0,0.2702702702702703,USA,True,False
Arizona,0000197610,34.0489281,-111.0937311,7151502,5.0,1.0,USA,True,False
New Mexico,0000208239,34.5199402,-105.8700901,2117522,8.0,1.0,USA,True,False
California,0000198127,36.778261,-119.4179324,1000000,6.0,0.3845039012357364,USA,True,False
Albuquerque,0000208243,35.08449,-106.65114,564559,9.0,1.0,USA,True,False
Reno,0000207472,39.52963,-119.8138,241445,10.0,0.35714285714285715,USA,True,False
Sedona,0000197782,34.86974,-111.76099,10388,2.0,1.0,USA,True,False
Phoenix,0000197753,33.44838,-112.07404,4553,8.0,0.2702702702702703,USA,True,False
Scottsdale,0000197781,33.50921,-111.89903,236839,3.0,1.0,USA,True,False
Fountain Hills,0000197683,33.61171,-111.71736,23899,4.0,1.0,USA,True,False
Kansas,0000203119,39.011902,-98.4842465,1000000,0.0,0.4318936877076412,USA,True,False
Colorado,0000199251,39.5500507,-105.7820674,5773714,1.0,1.0,USA,True,False
Denver,0000199328,39.73915,-104.9847,715522,2.0,0.2702702702702703,USA,True,False
Colorado,0000199251,39.5500507,-105.7820674,5773714,0.0,1.0,USA,True,False
Indiana,0000202298,40.2671941,-86.1349019,1000000,,,USA,True,False
Grand Forks,0000210076,47.92526,-97.03285,59166,,,USA,True,False
Michigan,0000205217,44.3148443,-85.6023643,10077331,3.0,1.0,USA,True,False
Grand Rapids,0000205403,42.96336,-85.66809,999,6.0,0.5263157894736842,USA,True,False
Holland,0000204963,42.06398,-72.1573,610,5.0,0.2173913043478261,USA,True,False
Phoenix,0000197753,33.44838,-112.07404,4553,9.0,0.2702702702702703,USA,True,False
Arizona,0000197610,34.0489281,-111.0937311,7151502,6.0,1.0,USA,True,False
Safford,0000197769,32.83395,-109.70758,10129,2.0,1.0,USA,True,False
Arizona,0000197610,34.0489281,-111.0937311,7151502,5.0,1.0,USA,True,False
Colorado,0000199251,39.5500507,-105.7820674,5773714,,,USA,True,False
New Mexico,0000208239,34.5199402,-105.8700901,2117522,1.0,1.0,USA,True,False
Utah,0000214983,39.3209801,-111.0937311,3271616,12.0,1.0,USA,True,False
Kansas,0000203119,39.011902,-98.4842465,1000000,,,USA,True,False
Montana,0000207013,46.8796822,-110.3625658,1084225,,,USA,True,False
Idaho,0000201299,44.0682019,-114.7420408,1839106,,,USA,True,False
Wyoming,0000216938,43.0759678,-107.2902839,1000000,,,USA,True,False
Albuquerque,0000208243,35.08449,-106.65114,564559,3.0,1.0,USA,True,False
Salt Lake City,0000215133,40.76078,-111.89105,199723,0.0,1.0,USA,True,False
Washington County,0000197498,31.4076,-88.20788,0,14.0,0.05,USA,True,False
Alabama,0000197134,32.3182314,-86.902298,1000000,4.0,0.5909090909090908,USA,True,False
Texas,0000213703,31.9685988,-99.9018131,29145505,,,USA,True,False
Manchester,0000199615,41.77593,-72.52148,5413,21.0,0.0735294117647059,USA,True,False
London,0000198003,35.32897,-93.25296,1869,1.0,0.2702702702702703,USA,True,False
Man,0000217989,37.73983,-81.87762,704,7.0,1.0,USA,True,False
Tucson,0000197815,32.22174,-110.92648,542629,1.0,1.0,USA,True,False
Arizona,0000197610,34.0489281,-111.0937311,7151502,3.0,1.0,USA,True,False
Lafayette,0000197335,32.89985,-85.40106,3969,4.0,0.15625,USA,True,False
Louisiana,0000203829,30.9842977,-91.9623327,1000000,5.0,1.0,USA,True,True
Austin,0000197849,34.99842,-91.98376,550,5.0,0.2702702702702703,USA,True,False
Texas,0000213703,31.9685988,-99.9018131,29145505,6.0,1.0,USA,True,False
San Luis Obispo,0000198996,35.28275,-120.65962,47063,0.0,1.0,USA,True,False
Alexandria,0000197140,33.77399,-85.88552,623,,,USA,True,False
Morris,0000197383,33.74816,-86.8086,564,,,USA,True,False
Glenwood,0000197938,34.32677,-93.55074,2568,,,USA,True,False
Madison,0000197357,34.69926,-86.74833,503,,,USA,True,False
Montevideo,0000206006,44.94803,-95.71701,5398,,,USA,True,False
Wyoming,0000216938,43.0759678,-107.2902839,1000000,3.0,0.2258905299739357,USA,True,False
Riverton,0000202092,39.84422,-89.53954,10873,1.0,0.2553626149131767,USA,True,False
Fremont County,0000199364,38.47297,-105.43966,0,2.0,0.25,USA,True,False
Chicago,0000201570,41.85003,-87.65005,2746388,0.0,1.0,USA,True,False
DuPage County,0000201633,41.85195,-88.08567,932877,1.0,1.0,USA,True,False
Kendall,0000200151,25.67927,-80.31727,80241,2.0,1.0,USA,True,False
Richmond,0000198934,37.93576,-122.34775,2580,1.0,0.14992503748125938,USA,True,False
Hills,0000218055,41.55419,-91.53489,822,3.0,1.0,USA,True,False
Yorkshire,0000209468,42.53006,-78.4728,1180,11.0,0.5263157894736842,USA,True,False
Perth,0000209145,43.01757,-74.19402,3646,13.0,1.0,USA,True,False
Richmond,0000198934,37.93576,-122.34775,2580,1.0,0.14992503748125938,USA,True,False
Hills,0000218055,41.55419,-91.53489,822,3.0,1.0,USA,True,False
Yorkshire,0000209468,42.53006,-78.4728,1180,11.0,0.5263157894736842,USA,True,False
Perth,0000209145,43.01757,-74.19402,3646,13.0,1.0,USA,True,False
Iowa,0000202733,41.8780025,-93.097702,1000000,2.0,0.5909090909090908,USA,True,False
Dubuque,0000202837,42.50056,-90.66457,59667,1.0,1.0,USA,True,False
Dublin,0000198402,37.70215,-121.93579,57721,2.0,0.15625,USA,True,False
Damascus,0000204539,39.28844,-77.20387,10952,8.0,0.5263157894736842,USA,True,False
Brussels,0000216506,44.73611,-87.62093,1110,11.0,1.0,USA,True,False
Manchester,0000199615,41.77593,-72.52148,5413,13.0,0.0735294117647059,USA,True,False
Omaha,0000207333,41.25626,-95.94043,486051,6.0,1.0,USA,True,False
Las Vegas,0000207452,36.17497,-115.13722,623747,0.0,0.578368999421631,USA,True,False
Atlanta,0000200658,33.749,-84.38798,827,8.0,0.2702702702702703,USA,True,False
Mississippi,0000206206,32.3546679,-89.3985283,2961279,5.0,1.0,USA,True,False
Alabama,0000197134,32.3182314,-86.902298,1000000,6.0,0.5909090909090908,USA,True,False
Georgia,0000200640,32.1656221,-82.9000751,10711908,7.0,1.0,USA,True,False
Peach Lake,0000209138,41.36759,-73.5779,1629,10.0,1.0,USA,True,False
Colorado,0000199251,39.5500507,-105.7820674,5773714,,,USA,True,False
Mississippi,0000206206,32.3546679,-89.3985283,2961279,,,USA,True,False
Alabama,0000197134,32.3182314,-86.902298,1000000,,,USA,True,False
Tennessee,0000213316,35.5174913,-86.5804473,6910840,,,USA,True,False
Atlanta,0000200658,33.749,-84.38798,827,,,USA,True,False
Louisiana,0000203829,30.9842977,-91.9623327,1000000,,,USA,True,False
Kentucky,0000203439,37.8393332,-84.2700179,4505836,,,USA,True,False
Florida,0000199794,27.6648274,-81.5157535,1000000,,,USA,True,False
Augusta,0000197848,35.28231,-91.36541,1532,,,USA,True,False
Pensacola,0000200375,30.42131,-87.21691,54312,,,USA,True,False
Worcester,0000194234,52.18935,-2.22001,101659,,,GBR,True,False
Northern Ireland,0000194362,54.7877149,-6.4923145,1852168,,,GBR,True,False
Scotland,0000194507,56.4906712,-4.2026458,5404700,,,GBR,True,False
Wales,0000195069,52.1306607,-3.7837117,1000000,,,GBR,True,False
Worcestershire,0000195383,52.2545225,-2.2668382,1000000,,,GBR,True,False
Bewdley,0000191574,52.3757,-2.31833,8571,,,GBR,True,False
Washington,0000215793,47.7510741,-120.7401385,1000000,6.0,0.10478800580364345,USA,True,False
Florida,0000199794,27.6648274,-81.5157535,1000000,1.0,0.5628344237673027,USA,True,False
Detroit,0000205341,42.33143,-83.04575,639111,16.0,1.0,USA,True,False
Nashville,0000198041,33.94567,-93.84713,1037,12.0,0.136986301369863,USA,True,False
Boston,0000200687,30.79186,-83.78989,545,9.0,0.3571428571428572,USA,True,False
New Jersey,0000207685,40.0583238,-74.4056612,9288994,20.0,1.0,USA,True,False
Columbus,0000200749,32.46098,-84.98771,4007,25.0,0.09174311926605502,USA,True,False
Ohio,0000210163,40.4172871,-82.907123,11799448,22.0,1.0,USA,True,False
Montreal,0000218838,46.428,-90.24601,783,27.0,1.0,USA,True,False
Las Vegas,0000207452,36.17497,-115.13722,623747,28.0,0.578368999421631,USA,True,False
San Jose,0000198991,37.33939,-121.89496,1013240,30.0,1.0,USA,True,False
Seattle,0000216124,47.60621,-122.33207,737015,37.0,1.0,USA,True,False
Philadelphia,0000206411,32.77152,-89.11673,1223,38.0,0.35714285714285715,USA,True,False
Missouri,0000206502,37.9642529,-91.8318334,6154913,14.0,1.0,USA,True,False
Kansas,0000203119,39.011902,-98.4842465,1000000,13.0,0.4318936877076412,USA,True,False
Nebraska,0000207176,41.4925374,-99.9018131,1961504,3.0,1.0,USA,True,False
Iowa,0000202733,41.8780025,-93.097702,1000000,3.0,0.5909090909090908,USA,True,False
Wisconsin,0000216445,43.7844397,-88.7878678,5893718,11.0,1.0,USA,True,False
Michigan,0000205217,44.3148443,-85.6023643,10077331,12.0,1.0,USA,True,False
Buchanan County,0000202774,42.47078,-91.83784,0,0.0,0.3333333333333333,USA,True,False
Russell County,0000197436,32.28838,-85.18496,0,1.0,0.25,USA,True,False
Lee County,0000197342,32.60114,-85.35556,0,2.0,0.08333333333333333,USA,True,False
Milwaukee,0000216722,43.0389,-87.90647,577222,0.0,1.0,USA,True,False
Salem,0000198081,34.62898,-92.55822,164549,0.0,0.08378718056137412,USA,True,False
Jefferson,0000200901,34.11705,-83.57239,3247,12.0,0.09174311926605502,USA,True,False
Deschutes County,0000211300,43.91488,-121.22789,198253,15.0,1.0,USA,True,False
Crook County,0000211292,44.14219,-120.35658,0,6.0,0.5,USA,True,False
Jefferson County,0000197330,33.55431,-86.89649,0,9.0,0.05,USA,True,False
Oregon,0000211241,43.8041334,-120.5542012,1000000,13.0,0.28077753779697623,USA,True,False
Delaware County,0000202392,40.22753,-85.3969,0,,,USA,True,False
Texas,0000213703,31.9685988,-99.9018131,29145505,9.0,1.0,USA,True,False
Austin,0000197849,34.99842,-91.98376,550,10.0,0.2702702702702703,USA,True,False
Washington,0000215793,47.7510741,-120.7401385,1000000,8.0,0.10478800580364345,USA,True,False
Florida,0000199794,27.6648274,-81.5157535,1000000,2.0,0.5628344237673027,USA,True,False
Detroit,0000205341,42.33143,-83.04575,639111,7.0,1.0,USA,True,False
New York,0000208422,40.7127753,-74.0059728,20201249,10.0,1.0,USA,True,False
Raleigh,0000206426,32.03349,-89.52229,451066,11.0,0.5524861878453039,USA,True,False
Hawaii,0000201176,19.8967662,-155.5827818,1455271,0.0,1.0,USA,True,False
Kauai County,0000201230,22.01108,-159.70544,73298,6.0,1.0,USA,True,False
Hilo,0000201206,19.72991,-155.09073,44186,8.0,1.0,USA,True,False
California,0000198127,36.778261,-119.4179324,1000000,,,USA,True,False
Mississippi,0000206206,32.3546679,-89.3985283,2961279,,,USA,True,False
Arkansas,0000197838,35.20105,-91.8318334,3011524,,,USA,True,False
Louisiana,0000203829,30.9842977,-91.9623327,1000000,,,USA,True,False
Little Rock,0000198000,34.74648,-92.28959,1208,,,USA,True,False
Illinois,0000201442,40.6331249,-89.3985283,12812508,,,USA,True,False
Kentucky,0000203439,37.8393332,-84.2700179,4505836,,,USA,True,False
Missouri,0000206502,37.9642529,-91.8318334,6154913,,,USA,True,False
Hattiesburg,0000206305,31.32712,-89.29034,48730,,,USA,True,False
Searcy County,0000198085,35.9109,-92.69949,7828,,,USA,True,False
West Memphis,0000198118,35.14648,-90.18454,25052,,,USA,True,False
Nashville,0000198041,33.94567,-93.84713,1037,,,USA,True,False
Arkansas,0000197838,35.20105,-91.8318334,3011524,4.0,1.0,USA,True,False
Texas,0000213703,31.9685988,-99.9018131,29145505,2.0,1.0,USA,True,False
Oklahoma,0000210920,35.4675602,-97.5164276,1000000,3.0,0.4318936877076412,USA,True,False
Little Rock,0000198000,34.74648,-92.28959,1208,6.0,0.5263157894736842,USA,True,False
Alpine County,0000198146,38.59725,-119.82065,1204,,,USA,True,False
Chicago,0000201570,41.85003,-87.65005,2746388,0.0,1.0,USA,True,False
Illinois,0000201442,40.6331249,-89.3985283,12812508,16.0,1.0,USA,True,False
McHenry,0000201926,42.33335,-88.26675,26657,18.0,1.0,USA,True,False
McHenry County,0000201927,42.32439,-88.45245,0,3.0,0.5,USA,True,False
Lake County,0000198627,39.09965,-122.75318,0,4.0,0.08333333333333333,USA,True,False
DeKalb,0000201618,41.92947,-88.75036,43211,20.0,1.0,USA,True,False
Kane,0000211960,41.66284,-78.81114,3610,7.0,1.0,USA,True,False
Kendall,0000200151,25.67927,-80.31727,80241,9.0,1.0,USA,True,False
DuPage County,0000201633,41.85195,-88.08567,932877,19.0,1.0,USA,True,False
Kankakee County,0000201820,41.1377,-87.8618,107502,12.0,1.0,USA,True,False
Porter County,0000202616,41.50884,-87.07332,173215,14.0,1.0,USA,True,False
Indiana,0000202298,40.2671941,-86.1349019,1000000,15.0,0.5909090909090908,USA,True,False
Wisconsin,0000216445,43.7844397,-88.7878678,5893718,17.0,1.0,USA,True,False
Chicago,0000201570,41.85003,-87.65005,2746388,2.0,1.0,USA,True,False
McHenry,0000201926,42.33335,-88.26675,26657,3.0,1.0,USA,True,False
Romeoville,0000202108,41.64753,-88.08951,39719,4.0,1.0,USA,True,False
Milwaukee,0000216722,43.0389,-87.90647,577222,2.0,1.0,USA,True,False
Wisconsin,0000216445,43.7844397,-88.7878678,5893718,3.0,1.0,USA,True,False
Oklahoma,0000210920,35.4675602,-97.5164276,1000000,1.0,0.4318936877076412,USA,True,False
Wellington,0000199530,40.70387,-105.00859,7807,,,USA,True,False
Austin,0000197849,34.99842,-91.98376,550,3.0,0.2702702702702703,USA,True,False
San Diego,0000198980,32.71571,-117.16472,1394928,1.0,0.6764541006613759,USA,True,False
California,0000198127,36.778261,-119.4179324,1000000,3.0,0.3845039012357364,USA,True,False
Texas,0000213703,31.9685988,-99.9018131,29145505,3.0,1.0,USA,True,False
Minnesota,0000205745,46.729553,-94.6858998,5706494,5.0,1.0,USA,True,False
Dallas,0000200769,33.92371,-84.84077,15277,0.0,0.23584905660377356,USA,True,False
Jamestown,0000198579,37.95326,-120.4227,3433,0.0,0.16385384237260361,USA,True,False
Manchester,0000199615,41.77593,-72.52148,5413,1.0,0.0735294117647059,USA,True,False
Yorkshire,0000209468,42.53006,-78.4728,1180,3.0,0.5263157894736842,USA,True,False
Wichita,0000203432,37.69224,-97.33754,397532,,,USA,True,False
Colorado,0000199251,39.5500507,-105.7820674,5773714,,,USA,True,False
Alabama,0000197134,32.3182314,-86.902298,1000000,,,USA,True,False
New Mexico,0000208239,34.5199402,-105.8700901,2117522,,,USA,True,False
Illinois,0000201442,40.6331249,-89.3985283,12812508,,,USA,True,False
Arizona,0000197610,34.0489281,-111.0937311,7151502,,,USA,True,False
Utah,0000214983,39.3209801,-111.0937311,3271616,,,USA,True,False
Kansas,0000203119,39.011902,-98.4842465,1000000,,,USA,True,False
Montana,0000207013,46.8796822,-110.3625658,1084225,,,USA,True,False
Idaho,0000201299,44.0682019,-114.7420408,1839106,,,USA,True,False
Wyoming,0000216938,43.0759678,-107.2902839,1000000,,,USA,True,False
Albuquerque,0000208243,35.08449,-106.65114,564559,,,USA,True,False
Colorado,0000199251,39.5500507,-105.7820674,5773714,27.0,1.0,USA,True,False
Alabama,0000197134,32.3182314,-86.902298,1000000,39.0,0.5909090909090908,USA,True,False
Kentucky,0000203439,37.8393332,-84.2700179,4505836,10.0,1.0,USA,True,False
Tennessee,0000213316,35.5174913,-86.5804473,6910840,37.0,1.0,USA,True,False
Memphis,0000200255,27.53587,-82.56121,2138,5.0,0.2173913043478261,USA,True,False
Little Rock,0000198000,34.74648,-92.28959,1208,7.0,0.5263157894736842,USA,True,False
Arkansas,0000197838,35.20105,-91.8318334,3011524,33.0,1.0,USA,True,False
Paducah,0000203730,37.08339,-88.60005,1122,9.0,0.5263157894736842,USA,True,False
New Mexico,0000208239,34.5199402,-105.8700901,2117522,11.0,1.0,USA,True,False
Illinois,0000201442,40.6331249,-89.3985283,12812508,12.0,1.0,USA,True,False
Ohio,0000210163,40.4172871,-82.907123,11799448,16.0,1.0,USA,True,False
Texas,0000213703,31.9685988,-99.9018131,29145505,20.0,1.0,USA,True,False
Mississippi,0000206206,32.3546679,-89.3985283,2961279,38.0,1.0,USA,True,False
Oklahoma,0000210920,35.4675602,-97.5164276,1000000,26.0,0.4318936877076412,USA,True,False
Kansas,0000203119,39.011902,-98.4842465,1000000,29.0,0.4318936877076412,USA,True,False
Nebraska,0000207176,41.4925374,-99.9018131,1961504,30.0,1.0,USA,True,False
Michigan,0000205217,44.3148443,-85.6023643,10077331,28.0,1.0,USA,True,False
Chicago,0000201570,41.85003,-87.65005,2746388,31.0,1.0,USA,True,False
Denver,0000199328,39.73915,-104.9847,715522,32.0,0.2702702702702703,USA,True,False
Gibson County,0000202440,38.31183,-87.58459,0,36.0,0.5,USA,True,False
California,0000198127,36.778261,-119.4179324,1000000,6.0,0.3845039012357364,USA,True,False
Capitan,0000208261,33.54536,-105.5722,1392,2.0,1.0,USA,True,False
Fresno,0000198485,36.74773,-119.77237,520052,7.0,0.5524861878453039,USA,True,False
Louisville,0000199434,39.97776,-105.13193,20396,,,USA,True,False
Lexington,0000200927,33.86984,-83.11182,4731,,,USA,True,False
Shelbyville,0000202146,39.40643,-88.79007,21317,,,USA,True,False
Frankfort,0000201691,41.49587,-87.84866,2507,,,USA,True,False
Elizabethtown,0000201657,37.44588,-88.30504,11586,,,USA,True,False
Louisville,0000199434,39.97776,-105.13193,20396,10.0,0.136986301369863,USA,True,False
Kentucky,0000203439,37.8393332,-84.2700179,4505836,11.0,1.0,USA,True,False
Lexington,0000200927,33.86984,-83.11182,4731,3.0,0.0689655172413793,USA,True,False
Shelbyville,0000202146,39.40643,-88.79007,21317,4.0,0.2173913043478261,USA,True,False
Frankfort,0000201691,41.49587,-87.84866,2507,5.0,0.17064846416382248,USA,True,False
Elizabethtown,0000201657,37.44588,-88.30504,11586,6.0,0.2173913043478261,USA,True,False
Jeffersonville,0000200903,32.68765,-83.34656,753,7.0,0.2702702702702703,USA,True,False
New Albany,0000202565,38.28562,-85.82413,9879,8.0,0.35714285714285715,USA,True,False
California,0000198127,36.778261,-119.4179324,1000000,1.0,0.3845039012357364,USA,True,False
Texas,0000213703,31.9685988,-99.9018131,29145505,8.0,1.0,USA,True,False
California,0000198127,36.778261,-119.4179324,1000000,9.0,0.3845039012357364,USA,True,False
California,0000198127,36.778261,-119.4179324,1000000,5.0,0.3845039012357364,USA,True,False
Fresno,0000198485,36.74773,-119.77237,520052,4.0,0.5524861878453039,USA,True,False
Ogden,0000202997,42.03915,-94.02773,85444,6.0,0.2702702702702703,USA,True,False
Wellington,0000199530,40.70387,-105.00859,7807,3.0,0.19801980198019806,USA,True,False
Utah,0000214983,39.3209801,-111.0937311,3271616,7.0,1.0,USA,True,False
Oregon,0000211241,43.8041334,-120.5542012,1000000,0.0,0.28077753779697623,USA,True,False
Jefferson,0000200901,34.11705,-83.57239,3247,1.0,0.09174311926605502,USA,True,False
Crook County,0000211292,44.14219,-120.35658,0,5.0,0.5,USA,True,False
Jefferson County,0000197330,33.55431,-86.89649,0,6.0,0.05,USA,True,False
Nevada,0000207415,38.8026097,-116.419389,1000000,5.0,0.3403141361256544,USA,True,False
Utah,0000214983,39.3209801,-111.0937311,3271616,1.0,1.0,USA,True,False
Colorado,0000199251,39.5500507,-105.7820674,5773714,2.0,1.0,USA,True,False
Wyoming,0000216938,43.0759678,-107.2902839,1000000,3.0,0.2258905299739357,USA,True,False
Kentucky,0000203439,37.8393332,-84.2700179,4505836,1.0,1.0,USA,True,False
Alabama,0000197134,32.3182314,-86.902298,1000000,2.0,0.5909090909090908,USA,True,False
Tennessee,0000213316,35.5174913,-86.5804473,6910840,9.0,1.0,USA,True,False
Memphis,0000200255,27.53587,-82.56121,2138,4.0,0.2173913043478261,USA,True,False
Little Rock,0000198000,34.74648,-92.28959,1208,5.0,0.5263157894736842,USA,True,False
Paducah,0000203730,37.08339,-88.60005,1122,6.0,0.5263157894736842,USA,True,False
Mississippi,0000206206,32.3546679,-89.3985283,2961279,7.0,1.0,USA,True,False
Arkansas,0000197838,35.20105,-91.8318334,3011524,8.0,1.0,USA,True,False
New Mexico,0000208239,34.5199402,-105.8700901,2117522,10.0,1.0,USA,True,False
Illinois,0000201442,40.6331249,-89.3985283,12812508,11.0,1.0,USA,True,False
Oklahoma,0000210920,35.4675602,-97.5164276,1000000,12.0,0.4318936877076412,USA,True,False
Kansas,0000203119,39.011902,-98.4842465,1000000,13.0,0.4318936877076412,USA,True,False
Nebraska,0000207176,41.4925374,-99.9018131,1961504,14.0,1.0,USA,True,False
Colorado,0000199251,39.5500507,-105.7820674,5773714,15.0,1.0,USA,True,False
Michigan,0000205217,44.3148443,-85.6023643,10077331,21.0,1.0,USA,True,False
Denver,0000199328,39.73915,-104.9847,715522,17.0,0.2702702702702703,USA,True,False
Chicago,0000201570,41.85003,-87.65005,2746388,18.0,1.0,USA,True,False
Chesterfield,0000202357,40.11254,-85.59692,3773,20.0,0.21739130434782605,USA,True,False
Texas,0000213703,31.9685988,-99.9018131,29145505,22.0,1.0,USA,True,False
West Virginia,0000216227,38.5976262,-80.4549026,1793716,,,USA,True,False
Mingo County,0000216343,37.7264,-82.13476,23568,,,USA,True,False
Salt Lake City,0000215133,40.76078,-111.89105,199723,3.0,1.0,USA,True,False
Racine,0000216805,42.72613,-87.78285,77816,,,USA,True,False
Racine County,0000216806,42.72987,-87.81235,197727,,,USA,True,False
Texas,0000213703,31.9685988,-99.9018131,29145505,0.0,1.0,USA,True,False
Pflugerville,0000214598,30.43937,-97.62,57122,2.0,1.0,USA,True,False
Washington,0000215793,47.7510741,-120.7401385,1000000,15.0,0.10478800580364345,USA,True,False
New York,0000208422,40.7127753,-74.0059728,20201249,57.0,1.0,USA,True,False
